MUNICIPIO;NR SEAB;CULTURA;UNIDADE;AREA (HA);PRODUCAO;ABATE;VALOR (R$)
ALTAMIRA DO PARANA;Campo Mourão;UVA DE MESA;TON;2;20;;76200
ALTAMIRA DO PARANA;Campo Mourão;VACA (PARA CORTE);KG;;;3657;6211780,2
ALTAMIRA DO PARANA;Campo Mourão;VACA (PARA CRIA);CAB;;;1200;2742456
ALTO PARAISO;Umuarama;ABOBORA (seca/madura);TON;0,5;10;;8300
ALTO PARAISO;Umuarama;ABOBRINHA VERDE;TON;0,2;2;;1900
ALTO PARAISO;Umuarama;ALFACE;TON;0,1;2;;2146,66
ALTO PARAISO;Umuarama;ARROZ IRRIGADO;TON;15;72;;58487,76
ALTO PARAISO;Umuarama;BANANA;TON;1;15;;7779,6
ALTO PARAISO;Umuarama;BATATA DOCE;TON;0,5;8;;8800
ALTO PARAISO;Umuarama;BERINJELA;TON;0,1;2;;2580
ALTO PARAISO;Umuarama;BETERRABA;TON;0,1;2;;1902,6
ALTO PARAISO;Umuarama;BEZERRAS;CAB;;;4130;4348270,5
ALTO PARAISO;Umuarama;BEZERROS;CAB;;;5710;7086452,6
ALTO PARAISO;Umuarama;BOVINOS (BOI GORDO);KG;;104433;29380;70585450
ALTO PARAISO;Umuarama;CAFE;TON;20;22;;139700
ALTO PARAISO;Umuarama;CANA-DE-ACUCAR;TON;324;19553,3;;1091660,74
ALTO PARAISO;Umuarama;CAPINEIRAS (forragem verde p/alimentação animal);TON;200;10000;;493000
ALTO PARAISO;Umuarama;CAPRINOS (PARA CORTE);KG;;30;10;2433,9
ALTO PARAISO;Umuarama;CEBOLINHA (cheiro verde);TON;0,1;1;;3310
ALTO PARAISO;Umuarama;CENOURA;TON;0,1;2;;2317,4
ALTO PARAISO;Umuarama;COUVE CHINESA;TON;0,1;2;;1220
ALTO PARAISO;Umuarama;EQUINOS (PARA CORTE);KG;;200;;0
ALTO PARAISO;Umuarama;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;124;194177,8
ALTO PARAISO;Umuarama;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;18;102904,02
ALTO PARAISO;Umuarama;ESTERCO DE SUINOS/BOVINOS;TON;;1200;;52728
ALTO PARAISO;Umuarama;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;6000;4500;57834
ALTO PARAISO;Umuarama;GARROTES;CAB;;;7197;11656333,17
ALTO PARAISO;Umuarama;JILO;TON;0,1;2;;3880
ALTO PARAISO;Umuarama;LEITE;MLT;;2600;;2418000
ALTO PARAISO;Umuarama;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;500;100;;8970
ALTO PARAISO;Umuarama;MADEIRAS - LENHA;M3;;5000;;152500
ALTO PARAISO;Umuarama;MANDIOCA CONSUMO (HUMANO);TON;7;175;;152250
ALTO PARAISO;Umuarama;MANDIOCA INDUSTRIA;TON;1740;57420;;10085823
ALTO PARAISO;Umuarama;MATA NATIVA;;40805;;;0
ALTO PARAISO;Umuarama;MEL;KG;;6000;;54360
ALTO PARAISO;Umuarama;MILHO VERDE (espiga);UNI;1;30000;;19500
ALTO PARAISO;Umuarama;MUARES;CAB;;;32;59450,88
ALTO PARAISO;Umuarama;MUDA DE MANDIOCA (MANIVAS);M3;;11600;;437668
ALTO PARAISO;Umuarama;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;UNI;;6000;;3240
ALTO PARAISO;Umuarama;MUDAS DE EUCALIPTO;UNI;;7000;;1960
ALTO PARAISO;Umuarama;NOVILHAS;CAB;;;2077;3007620,62
ALTO PARAISO;Umuarama;OVINOS (PARA CORTE);KG;;2600;1600;400640
ALTO PARAISO;Umuarama;OVOS DE GALINHA (PARA CONSUMO);DZ;;7500;;14700
ALTO PARAISO;Umuarama;PASTAGENS E FORRAGENS;;69161;;;0
ALTO PARAISO;Umuarama;PEPINO;TON;0,2;2;;2785,64
ALTO PARAISO;Umuarama;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;;25000;148500
ALTO PARAISO;Umuarama;QUIABO;TON;0,5;10;;20700
ALTO PARAISO;Umuarama;SILAGEM DE MILHO E/OU SORGO;TON;210;6000;;799980
ALTO PARAISO;Umuarama;SOJA SAFRA NORMAL;TON;55;118,8;;118304,6
ALTO PARAISO;Umuarama;SUINOS-RACA (para abate);KG;;460;200;32800
ALTO PARAISO;Umuarama;TOUROS;CAB;;;864;2811352,32
ALTO PARAISO;Umuarama;VACA (PARA CORTE);KG;;;6888;11084169,6
ALTO PARAISO;Umuarama;VACA (PARA CRIA);CAB;;;1402;3204102,76
ALTO PARAISO;Umuarama;VASSOURA (SECA C/SEMENTE);TON;1;2;;7600
ALTO PARANA;Paranavaí;ABACATE;TON;1;18;;28017
ALTO PARANA;Paranavaí;ABACAXI;TON;6;210;;222600
ALTO PARANA;Paranavaí;ABOBORA (seca/madura);TON;4;50;;41500
ALTO PARANA;Paranavaí;AGRIAO AQUATICO;TON;0,5;1;;2120
ALTO PARANA;Paranavaí;ALFACE;TON;3;20;;21466,6
ALTO PARANA;Paranavaí;ALMEIRAO;TON;1;3;;6390
ALTO PARANA;Paranavaí;AMENDOIM SAFRA DAS AGUAS;TON;190;589;;962661,6
ALTO PARANA;Paranavaí;BANANA;TON;2;40;;20745,6
ALTO PARANA;Paranavaí;BATATA DOCE;TON;6;138;;151800
ALTO PARANA;Paranavaí;BERINJELA;TON;0,5;2;;2580
ALTO PARANA;Paranavaí;BEZERRAS;CAB;;;1491;1569799,35
ALTO PARANA;Paranavaí;BEZERROS;CAB;;;2417;2999642,02
ALTO PARANA;Paranavaí;BICHO DA SEDA (CASULO);TON;207;114,47;;1823507,1
ALTO PARANA;Paranavaí;BOVINOS (BOI GORDO);KG;;39542;5056;11904099,2
ALTO PARANA;Paranavaí;BROCOLOS;TON;1;1;;1630
ALTO PARANA;Paranavaí;CAFE;TON;27;40,5;;257175
ALTO PARANA;Paranavaí;CAMA DE AVIARIO;TON;;14970;;1176342,6
ALTO PARANA;Paranavaí;CANA-DE-ACUCAR;TON;2875;201255,75;;11236108,52
ALTO PARANA;Paranavaí;CAPRINOS (PARA CORTE);KG;;112;93;23826,6
ALTO PARANA;Paranavaí;CAQUI;TON;1;11;;15537,5
ALTO PARANA;Paranavaí;CENOURA;TON;0,5;1;;1158,7
ALTO PARANA;Paranavaí;COCO VERDE;UNI;12;120000;;118800
ALTO PARANA;Paranavaí;COUVE;TON;1;3;;5250
ALTO PARANA;Paranavaí;COUVE-FLOR;TON;0,1;2;;8480
ALTO PARANA;Paranavaí;EQUINOS (PARA CORTE);KG;;500;;0
ALTO PARANA;Paranavaí;ESTERCO DE POEDEIRA;TON;;20;;2115,6
ALTO PARANA;Paranavaí;ESTERCO DE SUINOS/BOVINOS;TON;;4750;;208715
ALTO PARANA;Paranavaí;FRANGO DE CORTE (AVES DE CORTE);KG;;1641333;9848000;71348760
ALTO PARANA;Paranavaí;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;1400;1420;3461,96
ALTO PARANA;Paranavaí;GARROTES;CAB;;;2378;3851432,58
ALTO PARANA;Paranavaí;LARANJA;TON;2245;112250;;38393990
ALTO PARANA;Paranavaí;LEITE;MLT;;5865;;5454450
ALTO PARANA;Paranavaí;LIMAO;TON;1;20;;33600
ALTO PARANA;Paranavaí;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;1550;3000;;269100
ALTO PARANA;Paranavaí;MADEIRAS - LENHA;M3;;57000;;1738500
ALTO PARANA;Paranavaí;MANDIOCA CONSUMO (HUMANO);TON;40;600;;522000
ALTO PARANA;Paranavaí;MANDIOCA INDUSTRIA;TON;1800;54000;;9485100
ALTO PARANA;Paranavaí;MANGA;TON;4;55;;100111
ALTO PARANA;Paranavaí;MARACUJA;TON;2;24;;50640
ALTO PARANA;Paranavaí;MATA NATIVA;;1737;;;0
ALTO PARANA;Paranavaí;MEL;KG;;10000;;90600
ALTO PARANA;Paranavaí;MELANCIA;TON;65;1950;;1365000
ALTO PARANA;Paranavaí;MILHO SAFRA NORMAL;TON;300;960;;336643,2
ALTO PARANA;Paranavaí;MILHO SAFRINHA;TON;400;2000;;825660
ALTO PARANA;Paranavaí;MORANGO (moranguinho);TON;0,25;5;;36256
ALTO PARANA;Paranavaí;MUDA DE MANDIOCA (MANIVAS);M3;;8800;;332024
ALTO PARANA;Paranavaí;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;UNI;;20000;;10800
ALTO PARANA;Paranavaí;MUDAS DE EUCALIPTO;UNI;;100000;;28000
ALTO PARANA;Paranavaí;MUDAS DE PALMITO JUCARA;UNI;;8000;;9920
ALTO PARANA;Paranavaí;NOVILHAS;CAB;;;1769;2561618,14
ALTO PARANA;Paranavaí;OVINOS (PARA CORTE);KG;;2800;1640;410656
ALTO PARANA;Paranavaí;OVOS DE GALINHA (PARA CONSUMO);DZ;;5400;;10584
ALTO PARANA;Paranavaí;PALMITO;KG;;8000;;26400
ALTO PARANA;Paranavaí;PASTAGENS E FORRAGENS;;23478;;;0
ALTO PARANA;Paranavaí;PEPINO;TON;0,5;3,5;;4874,87
ALTO PARANA;Paranavaí;QUIABO;TON;1;6;;12420
ALTO PARANA;Paranavaí;REPOLHO;TON;1;11;;3779,27
ALTO PARANA;Paranavaí;RUCULA;TON;1;5;;11700
ALTO PARANA;Paranavaí;SERINGUEIRA (LATEX);KG;32;64000;;171520
ALTO PARANA;Paranavaí;SOJA SAFRA NORMAL;TON;360;648;;645297,84
ALTO PARANA;Paranavaí;SUINOS-RACA (para abate);KG;;3300;2200;541200
ALTO PARANA;Paranavaí;TILAPIA;KG;;;2000;7940
ALTO PARANA;Paranavaí;URUCUM (so graos c/caroco - desidratado);KG;15;25000;;95000
ALTO PARANA;Paranavaí;UVA VINIFERA;TON;2;26;;62038,6
ALTO PARANA;Paranavaí;VACA (PARA CORTE);KG;;;3546;6562156,68
ALTO PARANA;Paranavaí;VACA (PARA CRIA);CAB;;;1116;2550484,08
ALTO PIQUIRI;Umuarama;ABOBORA (seca/madura);TON;1;20;;16600
ALTO PIQUIRI;Umuarama;ABOBRINHA VERDE;TON;1;10;;9500
ALTO PIQUIRI;Umuarama;ALFACE;TON;0,5;10;;10733,3
ALTO PIQUIRI;Umuarama;BANANA;TON;2;40;;20745,6
ALTO PIQUIRI;Umuarama;BEZERRAS;CAB;;;615;647502,75
ALTO PIQUIRI;Umuarama;BEZERROS;CAB;;;782;970508,92
ALTO PIQUIRI;Umuarama;BICHO DA SEDA (CASULO);TON;20;5,9;;93987
ALTO PIQUIRI;Umuarama;BOVINOS (BOI GORDO);KG;;11281;476;1143590
ALTO PIQUIRI;Umuarama;CAMA DE AVIARIO;TON;;460;;36146,8
ALTO PIQUIRI;Umuarama;CANA-DE-ACUCAR;TON;70,4;5671;;316611,93
ALTO PIQUIRI;Umuarama;CAPINEIRAS (forragem verde p/alimentação animal);TON;100;5000;;246500
ALTO PIQUIRI;Umuarama;CAPRINOS (PARA CORTE);KG;;25;10;1537,2
ALTO PIQUIRI;Umuarama;EQUINOS (PARA CORTE);KG;;180;;0
ALTO PIQUIRI;Umuarama;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;2;3131,9
ALTO PIQUIRI;Umuarama;ESTERCO DE SUINOS/BOVINOS;TON;;6390;;280776,6
ALTO PIQUIRI;Umuarama;FRANGO DE CORTE (AVES DE CORTE);KG;;50438;252192;1668250,08
ALTO PIQUIRI;Umuarama;FUMO;TON;19;51,4;;344431,4
ALTO PIQUIRI;Umuarama;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;10000;8000;114240
ALTO PIQUIRI;Umuarama;GARROTES;CAB;;;550;890785,5
ALTO PIQUIRI;Umuarama;LEITE;MLT;;10000;;9300000
ALTO PIQUIRI;Umuarama;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;1200;360;;32292
ALTO PIQUIRI;Umuarama;MADEIRAS - LENHA;M3;;17500;;533750
ALTO PIQUIRI;Umuarama;MANDIOCA CONSUMO (HUMANO);TON;18;540;;469800
ALTO PIQUIRI;Umuarama;MANDIOCA INDUSTRIA;TON;315;3500;;614775
ALTO PIQUIRI;Umuarama;MATA NATIVA;;6199;;;0
ALTO PIQUIRI;Umuarama;MEL;KG;0;2000;;18120
ALTO PIQUIRI;Umuarama;MILHO SAFRINHA;TON;24500;134750;;55628842,5
ALTO PIQUIRI;Umuarama;MILHO VERDE (espiga);UNI;1;40000;;26000
ALTO PIQUIRI;Umuarama;MUDA DE MANDIOCA (MANIVAS);M3;0;760;;28674,8
ALTO PIQUIRI;Umuarama;NOVILHAS;CAB;;;250;362015
ALTO PIQUIRI;Umuarama;OVINOS - FEMEAS P/ REPRODUCAO;CAB;;;2;1119,92
ALTO PIQUIRI;Umuarama;OVINOS (PARA CORTE);KG;;400;300;67608
ALTO PIQUIRI;Umuarama;OVOS DE GALINHA (PARA CONSUMO);DZ;;15000;;29400
ALTO PIQUIRI;Umuarama;PASTAGENS E FORRAGENS;;7458;;;0
ALTO PIQUIRI;Umuarama;PEPINO;TON;0,2;4;;5571,28
ALTO PIQUIRI;Umuarama;QUIABO;TON;1,5;30;;62100
ALTO PIQUIRI;Umuarama;SILAGEM DE MILHO E/OU SORGO;TON;100;3000;;399990
ALTO PIQUIRI;Umuarama;SOJA SAFRA NORMAL;TON;25200;88200;;87832206
ALTO PIQUIRI;Umuarama;SOJA SAFRINHA;TON;130;460;;464751,8
ALTO PIQUIRI;Umuarama;SUINOS - LEITOES P/ CORTE;KG;;;13;3608,8
ALTO PIQUIRI;Umuarama;SUINOS-RACA (para abate);KG;;1660;1140;373920
ALTO PIQUIRI;Umuarama;TOUROS;CAB;;;112;364434,56
ALTO PIQUIRI;Umuarama;TRIGO;TON;230;460;;286501,8
ALTO PIQUIRI;Umuarama;VACA (PARA CORTE);KG;;;1130;1818396
ALTO PIQUIRI;Umuarama;VACA (PARA CRIA);CAB;;;498;1138119,24
ALTONIA;Umuarama;ABACATE;TON;24;960;;1494240
ALTONIA;Umuarama;ABACAXI;TON;7;140;;148400
ALTONIA;Umuarama;ABOBORA (seca/madura);TON;8;144;;119520
ALTONIA;Umuarama;ABOBORA-TETSUKABUTO (KABOTIA);TON;1;20;;16800
ALTONIA;Umuarama;ABOBRINHA VERDE;TON;2;20;;19000
ALTONIA;Umuarama;ALFACE;TON;20;440;;472265,2
ALTONIA;Umuarama;ALMEIRAO;TON;1,5;15;;31950
ALTONIA;Umuarama;BANANA;TON;26;390;;202269,6
ALTONIA;Umuarama;BATATA DOCE;TON;2;40;;44000
ALTONIA;Umuarama;BERINJELA;TON;0,5;10;;12900
ALTONIA;Umuarama;BETERRABA;TON;0,2;4;;3805,2
ALTONIA;Umuarama;BEZERRAS;CAB;;;2200;2316270
ALTONIA;Umuarama;BEZERROS;CAB;;;6100;7570466
ALTONIA;Umuarama;BICHO DA SEDA (CASULO);TON;71;41,6;;662688
ALTONIA;Umuarama;BOVINOS (BOI GORDO);KG;;67496;3242;7788905
ALTONIA;Umuarama;CAFE;TON;200;300;;1905000
ALTONIA;Umuarama;CAMA DE AVIARIO;TON;;16730;;1314643,4
ALTONIA;Umuarama;CAPINEIRAS (forragem verde p/alimentação animal);TON;600;30000;;1479000
ALTONIA;Umuarama;CAPRINOS (PARA CORTE);KG;;80;20;3074,4
ALTONIA;Umuarama;CEBOLINHA (cheiro verde);TON;1;6;;19860
ALTONIA;Umuarama;CENOURA;TON;1;30;;34761
ALTONIA;Umuarama;CERA DE ABELHA;KG;;1000;;26960
ALTONIA;Umuarama;CHUCHU;TON;1;25;;21806,75
ALTONIA;Umuarama;COCO VERDE;UNI;10;60000;;59400
ALTONIA;Umuarama;COUVE;TON;2;40;;70000
ALTONIA;Umuarama;COUVE CHINESA;TON;0,2;4;;2440
ALTONIA;Umuarama;EQUINOS (PARA CORTE);KG;;1000;;0
ALTONIA;Umuarama;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;39;61072,05
ALTONIA;Umuarama;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;31;177223,59
ALTONIA;Umuarama;ESTERCO DE SUINOS/BOVINOS;TON;;11270;;495203,8
ALTONIA;Umuarama;FEIJAO SAFRA DAS AGUAS;TON;20;12;;25962
ALTONIA;Umuarama;FEIJAO SAFRA DE INVERNO;TON;25;15;;28759,95
ALTONIA;Umuarama;FEIJAO-VAGEM;TON;0,5;5;;9300
ALTONIA;Umuarama;FRANGO DE CORTE (AVES DE CORTE);KG;;1833849;9169246;60076899,79
ALTONIA;Umuarama;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;4000;3000;42840
ALTONIA;Umuarama;GARROTES;CAB;;;4514;7310919,54
ALTONIA;Umuarama;GOIABA;TON;6;120;;258000
ALTONIA;Umuarama;JABUTICABA;TON;2;40;;65600
ALTONIA;Umuarama;JACA;TON;10;700;;714000
ALTONIA;Umuarama;JILO;TON;0,5;5;;9700
ALTONIA;Umuarama;LARANJA;TON;196;6910;;2363496,4
ALTONIA;Umuarama;LEITE;MLT;;18615;;17311950
ALTONIA;Umuarama;LIMAO;TON;300;16500;;27720000
ALTONIA;Umuarama;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;1600;500;;44850
ALTONIA;Umuarama;MADEIRAS - LENHA;M3;;32000;;976000
ALTONIA;Umuarama;MANDIOCA CONSUMO (HUMANO);TON;145;3625;;3153750
ALTONIA;Umuarama;MANDIOCA INDUSTRIA;TON;1395;47375;;8321418,75
ALTONIA;Umuarama;MANGA;TON;2;40;;72808
ALTONIA;Umuarama;MATA NATIVA;;40895;;;0
ALTONIA;Umuarama;MEL;KG;;30000;;271800
ALTONIA;Umuarama;MELANCIA;TON;10;150;;105000
ALTONIA;Umuarama;MILHO SAFRINHA;TON;1300;5460;;2254051,8
ALTONIA;Umuarama;MILHO VERDE (espiga);UNI;5;200000;;130000
ALTONIA;Umuarama;MORANGA;TON;1;20;;11000
ALTONIA;Umuarama;MORANGO (moranguinho);TON;0,1;1;;7251,2
ALTONIA;Umuarama;MUARES;CAB;;;1;1857,84
ALTONIA;Umuarama;MUDA DE MANDIOCA (MANIVAS);M3;;6000;;226380
ALTONIA;Umuarama;NOVILHAS;CAB;;;1119;1620379,14
ALTONIA;Umuarama;OVINOS (PARA CORTE);KG;;1000;500;112680
ALTONIA;Umuarama;OVINOS < 6 MESES;KG;;;2;266,4
ALTONIA;Umuarama;OVOS DE GALINHA (PARA CONSUMO);DZ;;44000;;86240
ALTONIA;Umuarama;PASTAGENS E FORRAGENS;;49997;;;0
ALTONIA;Umuarama;PEPINO;TON;1,5;30;;41784,6
ALTONIA;Umuarama;PIMENTAO;TON;0,5;10;;14453,8
ALTONIA;Umuarama;PROPOLIS;KG;;300;;14604
ALTONIA;Umuarama;QUIABO;TON;5;75;;155250
ALTONIA;Umuarama;RABANETE;TON;0,5;5;;8200
ALTONIA;Umuarama;REPOLHO;TON;0,2;4;;1374,28
ALTONIA;Umuarama;SALSA (SALSINHA);TON;0,3;3;;14100
ALTONIA;Umuarama;SERINGUEIRA (LATEX);KG;5;0;;0
ALTONIA;Umuarama;SILAGEM DE MILHO E/OU SORGO;TON;5;250;;33332,5
ALTONIA;Umuarama;SILAGEM OUTRAS (SECA);TON;680;20400;;2250528
ALTONIA;Umuarama;SOJA SAFRA NORMAL;TON;2315;5787,5;;5763366,13
ALTONIA;Umuarama;SOJA SAFRINHA;TON;109;163,5;;165188,96
ALTONIA;Umuarama;SUINOS - LEITOES P/ CORTE;KG;;;116;20126
ALTONIA;Umuarama;SUINOS-RACA (para abate);KG;;9300;4885;801140
ALTONIA;Umuarama;TANGERINA MONTENEGRINA;TON;8;400;;460000
ALTONIA;Umuarama;TANGERINA PONKAN;TON;3;150;;85500
ALTONIA;Umuarama;TILAPIA;KG;;;300000;1191000
ALTONIA;Umuarama;TOMATE RISCO;TON;0,2;6;;10789,56
ALTONIA;Umuarama;TOMATE SAFRAO;TON;0,3;7,5;;17370,68
ALTONIA;Umuarama;TOUROS;CAB;;;592;1926296,96
ALTONIA;Umuarama;VACA (PARA CORTE);KG;;;4724;7601860,8
ALTONIA;Umuarama;VACA (PARA CRIA);CAB;;;1812;4141108,56
ALTONIA;Umuarama;VASSOURA (SECA C/SEMENTE);TON;5;15;;57000
ALVORADA DO SUL;Londrina;ABACATE;TON;3;36;;56034
ALVORADA DO SUL;Londrina;ABOBRINHA VERDE;TON;6;120;;114000
ALVORADA DO SUL;Londrina;ALFACE;TON;1;25;;26833,25
ALVORADA DO SUL;Londrina;ALMEIRAO;TON;0,3;6;;12780
ALVORADA DO SUL;Londrina;ARROZ SEQUEIRO;TON;2;3,36;;2844,24
ALVORADA DO SUL;Londrina;AVEIA PRETA (GRAO);TON;10;15;;4465,05
ALVORADA DO SUL;Londrina;BANANA;TON;7;210;;108914,4
ALVORADA DO SUL;Londrina;BATATA DOCE;TON;3;50;;55000
ALVORADA DO SUL;Londrina;BERINJELA;TON;1,5;30;;38700
ALVORADA DO SUL;Londrina;BETERRABA;TON;0,5;10;;9513
ALVORADA DO SUL;Londrina;BEZERRAS;CAB;;;421;443249,85
ALVORADA DO SUL;Londrina;BEZERROS;CAB;;;564;699957,84
ALVORADA DO SUL;Londrina;BOVINOS (BOI GORDO);KG;;5984;483;1206823,8
ALVORADA DO SUL;Londrina;BROCOLOS;TON;0,4;8;;13040
ALVORADA DO SUL;Londrina;CAFE;TON;137;246,6;;1565910
ALVORADA DO SUL;Londrina;CAMA DE AVIARIO;TON;;1790;;140658,2
ALVORADA DO SUL;Londrina;CAMARAO DE AGUA DOCE (CULTIVO/ENGORDA);KG;;0;3500;87500
ALVORADA DO SUL;Londrina;CANA-DE-ACUCAR;TON;532;46746,84;;2609876,08
ALVORADA DO SUL;Londrina;CAPRINOS (PARA CORTE);KG;;420;;0
ALVORADA DO SUL;Londrina;CEBOLINHA (cheiro verde);TON;0,2;5;;16550
ALVORADA DO SUL;Londrina;CENOURA;TON;1;26;;30126,2
ALVORADA DO SUL;Londrina;CHUCHU;TON;0,5;15;;13084,05
ALVORADA DO SUL;Londrina;COCO VERDE;UNI;1;16000;;15840
ALVORADA DO SUL;Londrina;COUVE;TON;0,5;8;;14000
ALVORADA DO SUL;Londrina;EQUINOS (PARA CORTE);KG;;34;;0
ALVORADA DO SUL;Londrina;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;7;10961,65
ALVORADA DO SUL;Londrina;ESTERCO DE SUINOS/BOVINOS;TON;;1140;;50091,6
ALVORADA DO SUL;Londrina;FEIJAO SAFRA DAS AGUAS;TON;30;30,6;;66203,1
ALVORADA DO SUL;Londrina;FEIJAO SAFRA DE INVERNO;TON;50;50;;95866,5
ALVORADA DO SUL;Londrina;FEIJAO-VAGEM;TON;0,5;3;;5580
ALVORADA DO SUL;Londrina;FRANGO DE CORTE (AVES DE CORTE);KG;;197107;1182640;7599644,64
ALVORADA DO SUL;Londrina;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;5500;4500;96390
ALVORADA DO SUL;Londrina;GARROTES;CAB;;;138;223506,18
ALVORADA DO SUL;Londrina;JILO;TON;0,5;5;;9700
ALVORADA DO SUL;Londrina;LEITE;MLT;;100;;93000
ALVORADA DO SUL;Londrina;MANDIOCA CONSUMO (HUMANO);TON;17;289;;251430
ALVORADA DO SUL;Londrina;MEL;KG;;2500;;22650
ALVORADA DO SUL;Londrina;MILHO SAFRINHA;TON;21890;131340;;54221092,2
ALVORADA DO SUL;Londrina;MILHO VERDE (espiga);UNI;2;80000;;52000
ALVORADA DO SUL;Londrina;MORANGO (moranguinho);TON;0,2;5;;36256
ALVORADA DO SUL;Londrina;MUARES;CAB;;;3;5573,52
ALVORADA DO SUL;Londrina;NOVILHAS;CAB;;;172;249066,32
ALVORADA DO SUL;Londrina;OVINOS (PARA CORTE);KG;;591;;0
ALVORADA DO SUL;Londrina;OVOS DE GALINHA (PARA CONSUMO);DZ;;3500;;6860
ALVORADA DO SUL;Londrina;PASTAGENS E FORRAGENS;;5599;;;0
ALVORADA DO SUL;Londrina;PEPINO;TON;0,5;10;;13928,2
ALVORADA DO SUL;Londrina;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;0;110000;653400
ALVORADA DO SUL;Londrina;QUIABO;TON;1;10;;20700
ALVORADA DO SUL;Londrina;REPOLHO;TON;1;30;;10307,1
ALVORADA DO SUL;Londrina;SALSA (SALSINHA);TON;0,2;4;;18800
ALVORADA DO SUL;Londrina;SEMENTE DE MILHO;TON;;365;;20899,9
ALVORADA DO SUL;Londrina;SILAGEM DE MILHO E/OU SORGO;TON;5;200;;26666
ALVORADA DO SUL;Londrina;SILAGEM OUTRAS (SECA);TON;5;200;;22064
ALVORADA DO SUL;Londrina;SOJA SAFRA NORMAL;TON;23900;74090;;73781044,7
ALVORADA DO SUL;Londrina;SUINOS-RACA (para abate);KG;;1325;2900;713400
ALVORADA DO SUL;Londrina;TANGERINA PONKAN;TON;5;85;;48450
ALVORADA DO SUL;Londrina;TILAPIA;KG;;0;2113000;8388610
ALVORADA DO SUL;Londrina;TOUROS;CAB;;;102;331895,76
ALVORADA DO SUL;Londrina;TRIGO;TON;260;514,8;;320632,88
ALVORADA DO SUL;Londrina;VACA (PARA CORTE);KG;;;386;655659,6
ALVORADA DO SUL;Londrina;VACA (PARA CRIA);CAB;;;842;1924289,96
ALVORADA DO SUL;Londrina;VASSOURA (SECA C/SEMENTE);TON;25;70;;266000
AMAPORA;Paranavaí;ABOBORA (seca/madura);TON;0,02;0,3;;249
AMAPORA;Paranavaí;ABOBRINHA VERDE;TON;0,05;0,5;;475
AMAPORA;Paranavaí;ALFACE;TON;0,5;6;;6439,98
AMAPORA;Paranavaí;ALMEIRAO;TON;0,07;0,7;;1491
AMAPORA;Paranavaí;ARROZ IRRIGADO;TON;123;922,5;;749374,43
AMAPORA;Paranavaí;BATATA DOCE;TON;0,03;0,3;;330
AMAPORA;Paranavaí;BATATA SALSA;TON;0,03;0,1;;208,66
AMAPORA;Paranavaí;BETERRABA;TON;0,03;0,8;;761,04
AMAPORA;Paranavaí;BEZERRAS;CAB;;;779;820170,15
AMAPORA;Paranavaí;BEZERROS;CAB;;;2530;3139881,8
AMAPORA;Paranavaí;BOVINOS (BOI GORDO);KG;;34224;3838;9884692,24
AMAPORA;Paranavaí;BROCOLOS;TON;0,02;0,2;;326
AMAPORA;Paranavaí;CAMA DE AVIARIO;TON;;800;;62864
AMAPORA;Paranavaí;CANA-DE-ACUCAR;TON;5625;453712,5;;25330768,88
AMAPORA;Paranavaí;CAPINEIRAS (forragem verde p/alimentação animal);TON;545;30000;;1479000
AMAPORA;Paranavaí;CAPRINOS (PARA CORTE);KG;;105;21;3497,13
AMAPORA;Paranavaí;CARA;TON;0,02;0,04;;53,6
AMAPORA;Paranavaí;CEBOLINHA (cheiro verde);TON;0,02;0,2;;662
AMAPORA;Paranavaí;CENOURA;TON;0,08;2;;2317,4
AMAPORA;Paranavaí;CHUCHU;TON;0,08;0,2;;174,45
AMAPORA;Paranavaí;COUVE;TON;0,03;1,5;;2625
AMAPORA;Paranavaí;EQUINOS (PARA CORTE);KG;;880;;0
AMAPORA;Paranavaí;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;25;39148,75
AMAPORA;Paranavaí;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;5;28584,45
AMAPORA;Paranavaí;ESTERCO DE POEDEIRA;TON;;70;;7404,6
AMAPORA;Paranavaí;ESTERCO DE SUINOS/BOVINOS;TON;;3240;;142365,6
AMAPORA;Paranavaí;FEIJAO SAFRA DAS AGUAS;TON;15;9;;19471,5
